lead_id,fecha_registro,canal,empresa_id,punto_venta_id,nombre_cliente,telefono,email,ciudad,modelo_interes_texto,estado_gestion,fecha_primer_contacto,campania,nombre_normalizado,telefono_normalizado,email_normalizado,ciudad_normalizada,canal_normalizado,estado_normalizado,fecha_registro_normalizada,fecha_primer_contacto_normalizada,modelo_texto_normalizado,source_row_number,motorcycle_sku,model_match_confidence,model_match_method,customer_key,customer_id,is_duplicate,duplicate_group_id,duplicate_confidence,duplicate_reason,precio_lista,initial_payment,payment_method,intent,main_objection,requested_appointment,requested_quote
LD-00312,15/08/2026 21:13,Meta Ads,EMP-03,PV-011,ANGIE PAOLA QUINTERO CORREA,3182740737,,BOGOTA,Hero Hunk 160R,En proceso,15/08/2026 23:13,Feria de Motos 2026,angie paola quintero correa,573182740737,,bogota,meta ads,en proceso,2026-08-15 21:13:00,2026-08-15 23:13:00,hero hunk 160r,312,SKU-022,100.0,fuzzy,phone:573182740737,27c1120d-7b95-55f2-ba70-21c3361a6277,False,,1.0,,10490000.0,,,,,False,False
LD-00313,20/08/2026 02:36,WhatsApp,EMP-02,PV-008,Édinson Hernández Cardona,321 878 6359,,,Honda XR 150L,En proceso,20-08-2026,,edinson hernandez cardona,573218786359,,,whatsapp,en proceso,2026-08-20 02:36:00,2026-08-20 00:00:00,honda xr 150l,313,SKU-002,100.0,fuzzy,phone:573218786359,625e67d3-00c1-571e-83f8-c481ec3cd464,False,,1.0,,11490000.0,8990000.0,credito,media,precio,False,True
LD-00314,2026-09-08 16:14:00,WhatsApp,EMP-01,PV-003,  Freddy Torres Marín  ,+57 321 6654659,,bello,HONDA XRE 300,No contesta,09/08/2026 18:14,,freddy torres marin,573216654659,,bello,whatsapp,no contesta,2026-09-08 16:14:00,2026-08-09 18:14:00,honda xre 300,314,SKU-006,100.0,fuzzy,phone:573216654659,4a198a34-79ed-5690-9d94-5d0bd2371802,False,,1.0,,22900000.0,21900000.0,credito,,cuota,False,True
LD-00315,16/08/2026 14:13,Meta Ads,EMP-03,PV-011,Jorge Iván Gómez Gómez,+57 300 2591506,jorge.gomez73@gmail.com,Bogotá D.C.,AKT Evo RS 150 2026,No contesta,08/16/2026 18:13,Feria de Motos 2026,jorge ivan gomez gomez,573002591506,jorge.gomez73@gmail.com,bogota,meta ads,no contesta,2026-08-16 14:13:00,2026-08-16 18:13:00,akt evo rs 150 2026,315,SKU-020,100.0,fuzzy,phone:573002591506,bd0beec3-494a-5253-9fc9-25c36cb383c6,False,,1.0,,7190000.0,,credito,media,soat,False,False
LD-00316,02/09/2026 11:37,WhatsApp,EMP-01,PV-002,Erika Betancur Betancur,311 663 3821,,ITAGUI,AKT TTR 200,No contesta,02/09/2026 17:37,Agosto Cero Cuotas,erika betancur betancur,573116633821,,itagui,whatsapp,no contesta,2026-09-02 11:37:00,2026-09-02 17:37:00,akt ttr 200,316,SKU-019,100.0,fuzzy,phone:573116633821,c5e1261b-8d01-5385-a865-ead6f1906207,False,,1.0,,9890000.0,,,,,False,False
LD-00317,2026-08-24 22:09:00,WhatsApp,EMP-01,PV-003,  María Fernanda Restrepo Vargas  ,3118174418,,Bello,bajaj pulsar ns 160,Sin gestión,,Prima Extra,maria fernanda restrepo vargas,573118174418,,bello,whatsapp,sin gestion,2026-08-24 22:09:00,,bajaj pulsar ns 160,317,SKU-009,100.0,fuzzy,phone:573118174418,be15fc2b-e639-501d-a3ef-2564a96c2004,False,,1.0,,11290000.0,,credito,,soat,False,False
LD-00318,16/08/2026 20:23,Formulario Web,EMP-03,PV-014,Luisa Ospina,(351) 532-9917,luisa.ospina99@gmail.com,Bogota,bajaj pulsar rs 200,SIN GESTION,,,luisa ospina,573515329917,luisa.ospina99@gmail.com,bogota,formulario web,sin gestion,2026-08-16 20:23:00,,bajaj pulsar rs 200,318,SKU-010,100.0,fuzzy,phone:573515329917,b6c977cf-bd2a-5a8e-ab6d-5d65a1bbbcf2,True,b6c977cf-bd2a-5a8e-ab6d-5d65a1bbbcf2,1.0,same_phone_or_email,15490000.0,,,,,False,False
LD-00319,31-08-2026,Meta Ads,EMP-01,PV-001,alexander arias ospina,3022506559,alexander.arias99@outlook.com,Medellin,AKT  NKD 125,Cotización enviada,09/01/2026 09:48,Feria de Motos 2026,alexander arias ospina,573022506559,alexander.arias99@outlook.com,medellin,meta ads,cotizacion enviada,2026-08-31 00:00:00,2026-01-09 09:48:00,akt nkd 125,319,SKU-017,100.0,fuzzy,phone:573022506559,1331f883-d013-516a-b4f5-a662670e01a6,True,1331f883-d013-516a-b4f5-a662670e01a6,1.0,same_phone_or_email,5290000.0,,,,,False,False
LD-00320,31-08-2026,Meta Ads,EMP-03,PV-011,Marcela Torres Cardona,3127545180,,,Honda,Descartado,08/31/2026 17:47,,marcela torres cardona,573127545180,,,meta ads,descartado,2026-08-31 00:00:00,2026-08-31 17:47:00,honda,320,,44.44444444444444,unmatched,phone:573127545180,a4e3b59f-9003-5c21-a88e-14272d14c8a1,True,a4e3b59f-9003-5c21-a88e-14272d14c8a1,1.0,same_phone_or_email,,4990000.0,credito,,cuota,False,True
LD-00321,2026-08-16 13:15:00,WhatsApp,EMP-01,PV-005,  Héctor Jiménez Ospina  ,(323) 117-1868,hector.jimenez2@yahoo.es,Medellin,Suzuki V-Strom 250,SIN GESTION,,Prima Extra,hector jimenez ospina,573231171868,hector.jimenez2@yahoo.es,medellin,whatsapp,sin gestion,2026-08-16 13:15:00,,suzuki v-strom 250,321,SKU-015,100.0,fuzzy,phone:573231171868,cfa4692f-bb9b-512c-8dd1-cb20439eddf3,False,,1.0,,21900000.0,,,,,False,False
LD-00322,2026-09-07 12:29:00,WhatsApp,EMP-02,PV-010,Jhon Jairo Hernández Vargas, 3189664901 ,jhon.hernandez83@yahoo.es,Monteria,HONDA NAVI,Sin gestión,,Feria de Motos 2026,jhon jairo hernandez vargas,573189664901,jhon.hernandez83@yahoo.es,monteria,whatsapp,sin gestion,2026-09-07 12:29:00,,honda navi,322,SKU-004,100.0,fuzzy,phone:573189664901,50c47807-e859-54d2-b80e-bde1a5aa80ba,False,,1.0,,7290000.0,11990000.0,credito,,cuota,False,True
LD-00323,08/07/2026 01:08,Meta Ads,EMP-01,PV-002,JUAN CARLOS GIRALDO ARIAS,304 447 7918,,Itagüí,Bajaj  Discover 125,Descartado,08/08/2026 01:08,Feria de Motos 2026,juan carlos giraldo arias,573044477918,,itagui,meta ads,descartado,2026-07-08 01:08:00,2026-08-08 01:08:00,bajaj discover 125,323,SKU-012,100.0,fuzzy,phone:573044477918,cee6379a-f8cf-5485-91db-51405f1559ca,False,,1.0,,6990000.0,,,,,False,False
LD-00324,2026-08-18 14:27:00,Meta Ads,EMP-01,PV-002,Mónica Restrepo Herrera,313-485-9199,monica.restrepo36@yahoo.es,Itagüí,Bajaj Pulsar,Sin gestión,,Remate Modelos 2025,monica restrepo herrera,573134859199,monica.restrepo36@yahoo.es,itagui,meta ads,sin gestion,2026-08-18 14:27:00,,bajaj pulsar,324,,66.66666666666666,unmatched,phone:573134859199,1026d903-e69c-53b7-b598-055baaab078d,False,,1.0,,,,,,,False,False
LD-00325,2026-09-05 01:01:00,Formulario Web,EMP-01,PV-004,CARLOS MARIO VARGAS GIRALDO,(320) 031-9066,carlos.vargas95@hotmail.com,Rionegro,suzuki gixxer 150,Descartado,2026-09-05T07:01:00,Remate Modelos 2025,carlos mario vargas giraldo,573200319066,carlos.vargas95@hotmail.com,rionegro,formulario web,descartado,2026-09-05 01:01:00,2026-09-05 07:01:00,suzuki gixxer 150,325,SKU-014,100.0,fuzzy,phone:573200319066,d018ca7a-7e50-5be4-8550-34c5f8ec46e3,False,,1.0,,11990000.0,,,,,False,False
LD-00326,30-08-2026,WhatsApp,EMP-02,PV-009,KATHERINE ARIAS CARDONA,3133360466,,SANTA MARTA,NKD 125,Contactado,30-08-2026,Retoma tu moto,katherine arias cardona,573133360466,,santa marta,whatsapp,contactado,2026-08-30 00:00:00,2026-08-30 00:00:00,nkd 125,326,SKU-017,100.0,exact,phone:573133360466,e698431e-a0e5-5854-b20e-35508ea544c9,False,,1.0,,5290000.0,,,,,False,False
LD-00327,15-08-2026,WhatsApp,EMP-02,PV-010,Cristian Torres Franco,3018646069,,MONTERIA,Honda Navi,En proceso,18/08/2026 00:45,Remate Modelos 2025,cristian torres franco,573018646069,,monteria,whatsapp,en proceso,2026-08-15 00:00:00,2026-08-18 00:45:00,honda navi,327,SKU-004,100.0,fuzzy,phone:573018646069,4248767a-95e7-50b4-8ef8-d07ca22b6c41,False,,1.0,,7290000.0,,credito,media,soat,False,False
LD-00328,09-08-2026,WhatsApp,EMP-02,PV-007,MARÍA FERNANDA VALENCIA SALAZAR, 3161530381 ,maria.valencia12@hotmail.com,SOLEDAD,Suzuki Best 125,Cotización enviada,2026-08-13T20:53:00,,maria fernanda valencia salazar,573161530381,maria.valencia12@hotmail.com,soledad,whatsapp,cotizacion enviada,2026-08-09 00:00:00,2026-08-13 20:53:00,suzuki best 125,328,SKU-016,100.0,fuzzy,phone:573161530381,1a31aa6b-7d83-5a49-a5d5-77a0c65d0257,True,1a31aa6b-7d83-5a49-a5d5-77a0c65d0257,1.0,same_phone_or_email,6590000.0,13990000.0,credito,media,soat,True,False
LD-00329,08/30/2026 05:09,WhatsApp,EMP-02,PV-008,ERIKA HERRERA BETANCUR,(304) 702-5913,,Cartagena,Bajaj Boxer CT 100,En proceso,2026-08-30 06:09:00,Feria de Motos 2026,erika herrera betancur,573047025913,,cartagena,whatsapp,en proceso,2026-08-30 05:09:00,2026-08-30 06:09:00,bajaj boxer ct 100,329,SKU-007,100.0,fuzzy,phone:573047025913,7de17c4a-836c-5791-bd6f-7de981993b33,False,,1.0,,5790000.0,,,,,False,False
LD-00330,31/08/2026 21:27,Meta Ads,EMP-02,PV-009,Claudia Patricia Quintero Escobar,322 780 1936,claudia.quintero43@yahoo.es,SANTA MARTA,Honda,En proceso,02-09-2026,Agosto Cero Cuotas,claudia patricia quintero escobar,573227801936,claudia.quintero43@yahoo.es,santa marta,meta ads,en proceso,2026-08-31 21:27:00,2026-09-02 00:00:00,honda,330,,44.44444444444444,unmatched,phone:573227801936,3b24fa09-49f0-5bbd-8a66-11bbcb077228,True,3b24fa09-49f0-5bbd-8a66-11bbcb077228,1.0,same_phone_or_email,,11490000.0,credito,media,soat,False,False
LD-00331,21-08-2026,WhatsApp,EMP-02,PV-007,LILIANA CORREA JIMÉNEZ,3114997487,liliana.correa99@gmail.com,,Honda CB 190R,Sin gestión,,,liliana correa jimenez,573114997487,liliana.correa99@gmail.com,,whatsapp,sin gestion,2026-08-21 00:00:00,,honda cb 190r,331,SKU-003,100.0,fuzzy,phone:573114997487,ca15a0ab-1190-5420-90f5-1858db5efe45,False,,1.0,,13990000.0,,,,,False,False
LD-00332,2026-08-08 19:54:00,Meta Ads,EMP-01,PV-005,Paula Andrea Bedoya Torres,(300) 814-0096,paula.bedoya16@hotmail.com,MEDELLIN,Bajaj  Boxer CT 100,Contactado,08/08/2026 20:54,Prima Extra,paula andrea bedoya torres,573008140096,paula.bedoya16@hotmail.com,medellin,meta ads,contactado,2026-08-08 19:54:00,2026-08-08 20:54:00,bajaj boxer ct 100,332,SKU-007,100.0,fuzzy,phone:573008140096,ae258fd2-d751-557a-8217-77373f3af37c,False,,1.0,,5790000.0,9890000.0,credito,baja,precio,False,True
LD-00333,03-08-2026,WhatsApp,EMP-03,PV-012,  Luisa Betancur Bedoya  ,+57 310 8016216,luisa.betancur80@yahoo.es,bogotá,Honda Navi,Descartado,03/08/2026 21:51,Agosto Cero Cuotas,luisa betancur bedoya,573108016216,luisa.betancur80@yahoo.es,bogota,whatsapp,descartado,2026-08-03 00:00:00,2026-08-03 21:51:00,honda navi,333,SKU-004,100.0,fuzzy,phone:573108016216,1b49f561-581c-5e8e-9125-ad8edec57e59,True,1b49f561-581c-5e8e-9125-ad8edec57e59,1.0,same_phone_or_email,7290000.0,,credito,media,soat,True,False
LD-00334,08/24/2026 18:10,Meta Ads,EMP-01,PV-001,Duván Muñoz Zapata,314 777 6276,duvan.munoz87@outlook.com,MEDELLIN,Suzuki  GN 125,Cotización enviada,08/25/2026 18:10,Prima Extra,duvan munoz zapata,573147776276,duvan.munoz87@outlook.com,medellin,meta ads,cotizacion enviada,2026-08-24 18:10:00,2026-08-25 18:10:00,suzuki gn 125,334,SKU-013,100.0,fuzzy,phone:573147776276,37178514-2e4d-5629-863e-f898e2c7d0a0,False,,1.0,,7490000.0,9890000.0,credito,,cuota,False,True
LD-00335,2026-08-15T10:13:00,WhatsApp,EMP-02,PV-008,Carlos Mario Vargas Osorio,573024576013,carlos.vargas35@hotmail.com,,Suzuki V-Strom 250,En proceso,08/16/2026 16:13,Feria de Motos 2026,carlos mario vargas osorio,573024576013,carlos.vargas35@hotmail.com,,whatsapp,en proceso,2026-08-15 10:13:00,2026-08-16 16:13:00,suzuki v-strom 250,335,SKU-015,100.0,fuzzy,phone:573024576013,9a49394f-60b0-5c61-b9ad-b9c4d3d8e87a,False,,1.0,,21900000.0,,,,,False,False
LD-00336,10-08-2026,Meta Ads,EMP-03,PV-013,Édinson Cardona Ospina,3510976361,edinson.cardona34@yahoo.es,Bogotá,Boxer CT 100,Contactado,08/10/2026 21:44,Prima Extra,edinson cardona ospina,573510976361,edinson.cardona34@yahoo.es,bogota,meta ads,contactado,2026-08-10 00:00:00,2026-10-08 21:44:00,boxer ct 100,336,SKU-007,100.0,exact,phone:573510976361,4d326646-44a5-56cc-acab-708ebedadccc,True,4d326646-44a5-56cc-acab-708ebedadccc,1.0,same_phone_or_email,5790000.0,,credito,,soat,False,False
LD-00337,2026-08-06 22:05:00,Meta Ads,EMP-01,PV-001,Sandra Milena Zapata Agudelo,316-953-1666,sandra.zapata56@outlook.com,MEDELLIN,Honda Navi,Sin gestión,,Retoma tu moto,sandra milena zapata agudelo,573169531666,sandra.zapata56@outlook.com,medellin,meta ads,sin gestion,2026-08-06 22:05:00,,honda navi,337,SKU-004,100.0,fuzzy,phone:573169531666,c24ea010-0ac4-5640-bf36-4a6b7cbc1336,False,,1.0,,7290000.0,,,,,False,False
LD-00338,30-08-2026,WhatsApp,EMP-02,PV-008,Diana Carolina Betancur Arias,573115128422,,Cartagena de Indias,akt dynamic r3 125,En proceso,2026-08-30 22:13:00,Remate Modelos 2025,diana carolina betancur arias,573115128422,,cartagena de indias,whatsapp,en proceso,2026-08-30 00:00:00,2026-08-30 22:13:00,akt dynamic r3 125,338,SKU-018,100.0,fuzzy,phone:573115128422,f52e3ce7-96cc-5dd1-9c36-f2652d8e2e6d,False,,1.0,,5590000.0,,,,,False,False
LD-00339,25/08/2026 09:46,WhatsApp,EMP-03,PV-015,Leidy Johana Betancur Ospina,573055249210,,Soacha,AKT Evo RS 150 2026,Contactado,25-08-2026,Feria de Motos 2026,leidy johana betancur ospina,573055249210,,soacha,whatsapp,contactado,2026-08-25 09:46:00,2026-08-25 00:00:00,akt evo rs 150 2026,339,SKU-020,100.0,fuzzy,phone:573055249210,8a998821-5c3c-5aaf-8e97-0e6554aec7a0,False,,1.0,,7190000.0,,,,,False,False
LD-00340,08/22/2026 05:01,Formulario Web,EMP-03,PV-014,  Leidy Johana Restrepo Mosquera  , 3233602107 ,leidy.restrepo16@yahoo.es,Bogotá D.C.,Honda,Contactado,,Prima Extra,leidy johana restrepo mosquera,573233602107,leidy.restrepo16@yahoo.es,bogota,formulario web,contactado,2026-08-22 05:01:00,,honda,340,,44.44444444444444,unmatched,phone:573233602107,fb12022f-e33b-556b-b64e-a9e684f3ab44,False,,1.0,,,,,,,False,False
LD-00341,2026-08-01 12:24:00,Meta Ads,EMP-01,PV-001,Luz Marina Ramírez Torres,+57 320 2025515,luz.ramirez46@gmail.com,Medellin,bajaj dominar 400,No contesta,04/08/2026 12:24,Agosto Cero Cuotas,luz marina ramirez torres,573202025515,luz.ramirez46@gmail.com,medellin,meta ads,no contesta,2026-08-01 12:24:00,2026-08-04 12:24:00,bajaj dominar 400,341,SKU-011,100.0,fuzzy,phone:573202025515,3e2845d9-a0dc-595d-8cd1-78986e0259c6,False,,1.0,,24900000.0,,,,,False,False
LD-00342,2026-08-07 14:01:00,Formulario Web,EMP-01,PV-003,Juan Carlos Valencia Agudelo,3118247301,juan.valencia97@gmail.com,bello,Hero Dash 110,sin gestion,,Feria de Motos 2026,juan carlos valencia agudelo,573118247301,juan.valencia97@gmail.com,bello,formulario web,sin gestion,2026-08-07 14:01:00,,hero dash 110,342,SKU-024,100.0,fuzzy,phone:573118247301,dc7d111c-20ff-5d19-bcac-7de16bcb098f,False,,1.0,,6290000.0,,,,,False,False
LD-00343,2026-08-26 11:39:00,WhatsApp,EMP-01,PV-001,Brayan Mosquera Rodríguez,3001118516,,,Honda XR 150L,Sin gestión,,Agosto Cero Cuotas,brayan mosquera rodriguez,573001118516,,,whatsapp,sin gestion,2026-08-26 11:39:00,,honda xr 150l,343,SKU-002,100.0,fuzzy,phone:573001118516,56a18e21-53f2-5810-85b6-b1dc7cc366e6,False,,1.0,,11490000.0,,,,,False,False
LD-00344,26-08-2026,Formulario Web,EMP-01,PV-003,CRISTIAN RODRÍGUEZ BETANCUR,3113039843,,bello,AKT Evo,contactado,,,cristian rodriguez betancur,573113039843,,bello,formulario web,contactado,2026-08-26 00:00:00,,akt evo,344,,60.0,unmatched,phone:573113039843,67fb0d39-fb2f-505b-9316-dd0c841b17de,False,,1.0,,,,,,,False,False
LD-00345,2026-08-18 11:30:00,WhatsApp,EMP-01,PV-004,SEBASTIÁN BEDOYA VARGAS,+57 316 8835792,sebastian.bedoya29@yahoo.es,RIONEGRO,Honda XR,No contesta,2026-08-21T11:30:00,Retoma tu moto,sebastian bedoya vargas,573168835792,sebastian.bedoya29@yahoo.es,rionegro,whatsapp,no contesta,2026-08-18 11:30:00,2026-08-21 11:30:00,honda xr,345,,44.44444444444444,unmatched,phone:573168835792,c5585600-fabd-5734-99e0-b6dd9953a8d6,False,,1.0,,,11490000.0,credito,media,cuota,False,True
LD-00346,2026-08-28 15:41:00,WhatsApp,EMP-02,PV-010,Yesenia Betancur Osorio,351 046 5213,yesenia.betancur20@hotmail.com,Montería,Evo RS 150,Contactado,28-08-2026,Prima Extra,yesenia betancur osorio,573510465213,yesenia.betancur20@hotmail.com,monteria,whatsapp,contactado,2026-08-28 15:41:00,2026-08-28 00:00:00,evo rs 150,346,SKU-020,100.0,exact,phone:573510465213,62633252-c85f-5574-b26d-9e92fd3ed508,False,,1.0,,7190000.0,,,,,False,False
LD-00347,24/08/2026 21:27,WhatsApp,EMP-02,PV-007,Freddy Escobar Escobar,3160293423,freddy.escobar43@hotmail.com,SOLEDAD,honda cb 190r,no contesta,28-08-2026,Remate Modelos 2025,freddy escobar escobar,573160293423,freddy.escobar43@hotmail.com,soledad,whatsapp,no contesta,2026-08-24 21:27:00,2026-08-28 00:00:00,honda cb 190r,347,SKU-003,100.0,fuzzy,phone:573160293423,d0fa0b2d-f71c-53e7-adf8-458092f2c17a,False,,1.0,,13990000.0,,credito,media,precio,False,True
LD-00348,03/09/2026 21:31,WhatsApp,EMP-02,PV-006,BRAYAN HERRERA CASTAÑO,314 688 0812,brayan.herrera71@yahoo.es,BARRANQUILLA,Suzuki Best 125,Cotización enviada,09/07/2026 21:31,Agosto Cero Cuotas,brayan herrera castano,573146880812,brayan.herrera71@yahoo.es,barranquilla,whatsapp,cotizacion enviada,2026-09-03 21:31:00,2026-07-09 21:31:00,suzuki best 125,348,SKU-016,100.0,fuzzy,phone:573146880812,9801d9d4-31a9-5fa3-9a20-57983dd163cd,False,,1.0,,6590000.0,6990000.0,credito,,cuota,False,True
LD-00349,03-08-2026,WhatsApp,EMP-02,PV-009,Estefanía Agudelo Franco,3147616635,,Sta Marta,Bajaj Discover 125,En proceso,04-08-2026,Feria de Motos 2026,estefania agudelo franco,573147616635,,santa marta,whatsapp,en proceso,2026-08-03 00:00:00,2026-08-04 00:00:00,bajaj discover 125,349,SKU-012,100.0,fuzzy,phone:573147616635,9bca60ae-ed30-5087-b8f2-2c4599e39604,False,,1.0,,6990000.0,,,,,False,False
LD-00350,2026-08-18T21:03:00,WhatsApp,EMP-01,PV-004,JUAN CARLOS MOSQUERA OSORIO,+57 315 5627598,,Rionegro,Honda XRE 300,Sin gestión,,Feria de Motos 2026,juan carlos mosquera osorio,573155627598,,rionegro,whatsapp,sin gestion,2026-08-18 21:03:00,,honda xre 300,350,SKU-006,100.0,fuzzy,phone:573155627598,c1401096-ff2e-55b0-a34e-8573d77c3d03,False,,1.0,,22900000.0,,credito,,soat,False,False
LD-00351,01/09/2026 07:05,Formulario Web,EMP-02,PV-006,Édinson Londoño Ramírez,3226553269,edinson.londono67@yahoo.es,BARRANQUILLA,Heroo Hunk 160R,En proceso,09/02/2026 07:05,Remate Modelos 2025,edinson londono ramirez,573226553269,edinson.londono67@yahoo.es,barranquilla,formulario web,en proceso,2026-09-01 07:05:00,2026-02-09 07:05:00,heroo hunk 160r,351,SKU-022,100.0,fuzzy,phone:573226553269,b80ea87b-2991-5310-912f-6eecb4848a18,False,,1.0,,10490000.0,,credito,,soat,False,False
LD-00352,13-08-2026,WhatsApp,EMP-02,PV-010,Nelson Londoño Betancur,+57 313 3090538,,Montería,Hunk 160R,Cotización enviada,2026-08-14 00:18:00,Retoma tu moto,nelson londono betancur,573133090538,,monteria,whatsapp,cotizacion enviada,2026-08-13 00:00:00,2026-08-14 00:18:00,hunk 160r,352,SKU-022,100.0,exact,phone:573133090538,71669577-b393-5ce3-9861-3f33c58b56ef,False,,1.0,,10490000.0,,,,,False,False
LD-00353,2026-09-06 20:37:00,WhatsApp,EMP-01,PV-003,Julián Ospina Ospina,+57 318 2788064,julian.ospina30@gmail.com,bello,HONDA DIO 110,Descartado,09/10/2026 20:37,Remate Modelos 2025,julian ospina ospina,573182788064,julian.ospina30@gmail.com,bello,whatsapp,descartado,2026-09-06 20:37:00,2026-10-09 20:37:00,honda dio 110,353,SKU-005,100.0,fuzzy,phone:573182788064,ab2936eb-735f-5010-b955-5925b941090a,True,ab2936eb-735f-5010-b955-5925b941090a,1.0,same_phone_or_email,6890000.0,15490000.0,credito,,cuota,False,True
LD-00354,2026-08-20 19:15:00,WhatsApp,EMP-01,PV-005,Alexander Marín Agudelo,573013551763,,Medellin,Hero Eco Deluxe 100,contactado,2026-08-21T19:15:00,,alexander marin agudelo,573013551763,,medellin,whatsapp,contactado,2026-08-20 19:15:00,2026-08-21 19:15:00,hero eco deluxe 100,354,SKU-021,100.0,fuzzy,phone:573013551763,5fc14501-84ba-5365-97da-d01fd2cbb7b4,False,,1.0,,4990000.0,,credito,,soat,False,False
LD-00355,2026-09-07 14:22:00,WhatsApp,EMP-03,PV-015,Camilo Valencia Marín,3057039974,,SOACHA,AKT NKD 125,Contactado,2026-09-09T14:22:00,Prima Extra,camilo valencia marin,573057039974,,soacha,whatsapp,contactado,2026-09-07 14:22:00,2026-09-09 14:22:00,akt nkd 125,355,SKU-017,100.0,fuzzy,phone:573057039974,1bf4dd0e-5c3d-5d1c-9d31-68543bd14278,False,,1.0,,5290000.0,,,,,False,False
LD-00356,13/08/2026 15:19,whatsapp,EMP-01,PV-002,Alexander Correa Marín,+57 320 8682604,alexander.correa66@yahoo.es,ITAGUI,Honda CB 125F Twister,En proceso,,Prima Extra,alexander correa marin,573208682604,alexander.correa66@yahoo.es,itagui,whatsapp,en proceso,2026-08-13 15:19:00,,honda cb 125f twister,356,SKU-001,100.0,fuzzy,phone:573208682604,695903a6-1480-5d0f-9c52-e6e05305afb1,False,,1.0,,7990000.0,,credito,,soat,False,False
LD-00357,01/08/2026 20:05,WhatsApp,EMP-01,PV-001,Mónica Castaño Gómez, 3210703967 ,,medellin,XRE 300,Descartado,2026-08-02 08:05:00,Retoma tu moto,monica castano gomez,573210703967,,medellin,whatsapp,descartado,2026-08-01 20:05:00,2026-08-02 08:05:00,xre 300,357,SKU-006,100.0,exact,phone:573210703967,8ce758f5-f647-5695-b0e0-e29076baa9a0,False,,1.0,,22900000.0,21900000.0,credito,media,soat,False,False
LD-00358,2026-08-02T11:55:00,WhatsApp,EMP-03,PV-013,  Camilo Agudelo Giraldo  ,3008002528,camilo.agudelo46@outlook.com,Bogota,Best 125,contactado,08/02/2026 23:55,,camilo agudelo giraldo,573008002528,camilo.agudelo46@outlook.com,bogota,whatsapp,contactado,2026-08-02 11:55:00,2026-02-08 23:55:00,best 125,358,SKU-016,100.0,exact,phone:573008002528,0ef23187-639c-5b72-8831-9100fb3fd429,False,,1.0,,6590000.0,11290000.0,credito,,cuota,False,True
LD-00359,2026-09-09 15:39:00,WhatsApp,EMP-02,PV-010,Andrés Felipe Valencia Osorio,573005404385,andres.valencia80@hotmail.com,Montería,Hero Xpulse,Sin gestión,,Remate Modelos 2025,andres felipe valencia osorio,573005404385,andres.valencia80@hotmail.com,monteria,whatsapp,sin gestion,2026-09-09 15:39:00,,hero xpulse,359,,75.0,unmatched,phone:573005404385,e8486a57-fc11-55dc-ab80-64619fe6c848,False,,1.0,,,,,,,False,False
LD-00360,11-08-2026,Formulario Web,EMP-03,PV-014,  Jorge Iván Valencia Escobar  ,351-058-7736,,Bogotá D.C.,Bajaj Discover 125,Sin gestión,,,jorge ivan valencia escobar,573510587736,,bogota,formulario web,sin gestion,2026-08-11 00:00:00,,bajaj discover 125,360,SKU-012,100.0,fuzzy,phone:573510587736,300ffb87-19bd-5571-8b95-bf576789ff90,False,,1.0,,6990000.0,,,,,False,False
LD-00361,2026-08-11 09:18:00,WhatsApp,EMP-02,PV-008,Jorge Iván Castaño Mosquera,322 284 3429,,CARTAGENA,Honda Dio 110,Contactado,11/08/2026 13:18,Prima Extra,jorge ivan castano mosquera,573222843429,,cartagena,whatsapp,contactado,2026-08-11 09:18:00,2026-08-11 13:18:00,honda dio 110,361,SKU-005,100.0,fuzzy,phone:573222843429,70979681-d8f9-5a66-9402-82df0111a0a9,False,,1.0,,6890000.0,,,,,False,False
LD-00362,2026-09-06T15:45:00,whatsapp,EMP-01,PV-001,JORGE IVÁN RAMÍREZ ZAPATA,+57 320 3611733,jorge.ramirez37@hotmail.com,Medellín ,HERO HUNK 160R,Descartado,07-09-2026,Retoma tu moto,jorge ivan ramirez zapata,573203611733,jorge.ramirez37@hotmail.com,medellin,whatsapp,descartado,2026-09-06 15:45:00,2026-09-07 00:00:00,hero hunk 160r,362,SKU-022,100.0,fuzzy,phone:573203611733,1a97f0f6-fa9d-59f6-9ce7-a48d40b87a07,False,,1.0,,10490000.0,,,,,False,False
LD-00363,08/06/2026 02:36,WhatsApp,EMP-01,PV-005,Kevin Franco Londoño,3015940904,,Medellín ,AKT Evo RS 150 2026,SIN GESTION,,,kevin franco londono,573015940904,,medellin,whatsapp,sin gestion,2026-06-08 02:36:00,,akt evo rs 150 2026,363,SKU-020,100.0,fuzzy,phone:573015940904,23803591-a1dc-51f1-9587-789eb4430686,False,,1.0,,7190000.0,,,,,False,False
